ID,Contract,LocationID,BranchCode,Status,created_date,stopdate
682,SGD237916,8,6,1,51:59.9,
683,BDD007024,65,0,1,52:36.2,
684,BDD006897,65,0,1,53:43.5,
685,HND075042,4,5,1,54:57.0,
686,BDD004919,65,0,1,55:06.8,
687,BDD006316,65,0,1,55:17.9,
688,SGD235239,8,5,1,57:12.7,
689,SGD188801,8,3,1,00:28.3,
690,BDD006996,65,0,1,00:42.3,
691,BDD006038,65,0,1,02:36.9,
692,BDD006192,65,0,1,02:51.0,
693,SGD215580,8,5,1,06:20.7,
694,SGD225625,8,11,1,08:04.0,
695,SGD205703,8,6,1,09:35.3,
696,DND007026,61,0,1,3/1/2009 12:09,
697,SGD223459,8,4,1,09:51.0,
698,SGD213847,8,2,1,13:09.6,
699,HND192210,4,13,1,13:38.0,
700,HPD003881,31,0,1,14:24.2,
701,SGD240038,8,5,1,18:04.0,
702,SGD168184,8,6,1,18:48.1,
703,SGD235600,8,4,1,19:05.5,
704,SGD225049,8,3,1,19:37.1,
705,DND005733,61,0,1,21:43.1,
706,HND141344,4,5,1,21:52.7,
707,BDD005812,65,0,1,22:45.9,
708,DND004082,61,0,1,23:17.6,
709,BDD005860,65,0,1,24:40.1,
710,BDD007221,65,0,1,24:42.1,
711,SGD126830,8,5,1,25:01.9,
712,DND006528,61,0,1,37:37.6,
713,HND155876,4,2,1,38:43.5,
714,BDD004635,65,0,1,39:25.1,
715,BDD006205,65,0,1,40:35.2,
716,SGD053905,8,11,1,42:53.1,
717,SGD230379,8,8,1,44:02.9,
718,SGD191352,8,3,1,46:06.5,
719,VTD001579,64,0,1,46:29.3,
720,SGD202163,8,3,1,47:19.4,
721,HND009856,4,4,1,48:51.0,
722,SGD174502,8,6,1,51:01.4,
723,BDD006948,65,0,1,53:52.0,
724,SGD119968,8,3,1,54:09.7,
725,HND139308,4,10,1,55:00.2,
726,BDD006882,65,0,1,00:25.2,
727,HND191049,4,5,1,02:02.9,
728,BDD006702,65,0,1,04:16.4,
729,HPD003661,31,0,1,04:34.2,
730,SGD187755,8,2,1,05:44.1,
731,SGD232974,8,4,1,06:07.6,
732,SGD226796,8,3,1,06:13.7,
733,BDD004686,65,0,1,07:44.5,
734,DND006528,61,0,1,08:12.2,
735,DND004768,61,0,1,08:24.5,
736,SGD196393,8,6,1,10:28.4,
737,BDD006636,65,0,1,11:17.6,
738,SGD225727,8,9,1,14:56.4,
739,SGD233681,8,9,1,18:05.9,
740,SGD231747,8,3,1,20:31.2,
741,SGD232157,8,3,1,22:15.9,
742,DND002199,61,0,1,24:04.6,
743,SGD229836,8,8,1,26:28.0,
744,BDD006436,65,0,1,28:41.4,
745,SGD229980,8,2,1,35:59.6,
746,SGD191971,8,3,1,36:44.5,
747,SGD235868,8,5,1,37:47.4,
748,HND195233,4,1,1,40:07.7,
749,SGD216769,8,4,1,46:06.9,
750,SGD227279,8,6,1,3/1/2009 13:56,
751,SGD225943,8,3,1,59:43.4,
752,DND004942,61,0,1,01:16.6,
753,SGD203042,8,4,1,03:35.9,
754,SGD190772,8,6,1,04:31.5,
755,SGD228272,8,5,1,04:52.4,
756,BDD005790,65,0,1,05:46.7,
757,SGD194762,8,11,1,07:37.6,
758,SGD237189,8,3,1,07:57.3,
759,SGD232831,8,6,1,08:31.5,
760,HND194014,4,2,1,10:04.9,
761,DND004190,61,0,1,11:21.8,
762,SGD230805,8,8,1,12:02.5,
763,SGD131846,8,4,1,12:26.7,
764,SGD210966,8,2,1,12:44.7,
765,BDD001637,65,0,1,15:51.1,
766,BDD005696,65,0,1,22:14.5,
767,SGD231535,8,6,1,22:47.7,
768,SGD184300,8,3,1,24:23.1,
769,SGD231449,8,8,1,27:02.2,
770,SGD194598,8,3,1,29:56.9,
771,SGD208796,8,9,1,31:05.7,
772,SGD229000,8,4,1,33:13.6,
773,HND186269,4,1,1,42:22.4,
774,BDD005901,65,0,1,46:38.9,
775,BDD007114,65,0,1,50:10.4,
776,SGD224066,8,3,1,53:57.1,
777,BDD006344,65,0,1,54:14.2,
778,BDD002942,65,0,1,55:11.3,
779,SGD004952,8,3,1,55:14.7,
780,SGD192521,8,3,1,57:37.8,
781,SGD037793,8,2,1,3/1/2009 14:58,
782,SGD051120,8,4,1,00:07.5,
783,SGD154012,8,8,1,03:07.9,
784,BDD007178,65,0,1,04:19.4,
785,SGD229273,8,4,1,15:41.2,
786,HDD000998,320,0,1,20:43.9,
787,SGD233495,8,3,1,25:07.2,
788,HND178215,4,5,1,45:25.4,
789,SGD235205,8,5,1,47:38.4,
790,SGD225131,8,2,1,48:39.2,
791,BDD006986,65,0,1,53:12.7,
792,BDD005865,65,0,1,59:58.4,
793,HND183275,4,2,1,12:20.4,
794,DND006940,61,0,1,17:13.3,
795,SGD195674,8,5,1,19:44.7,
796,DND003873,61,0,1,22:57.8,
797,HND161812,4,13,1,23:24.7,
798,SGD194898,8,6,1,24:46.7,
799,SGD219580,8,2,1,26:40.1,
800,SGD236508,8,5,1,35:52.4,
801,BDD006140,65,0,1,37:38.4,
802,SGD241711,8,9,1,37:48.0,
803,HND037374,4,2,1,38:23.0,
804,BDD007214,65,0,1,47:25.8,
805,SGD190902,8,6,1,50:50.7,
806,HPD003337,31,0,1,51:09.0,
807,SGD222467,8,6,1,51:36.9,
808,BDD006952,65,0,1,53:39.7,
809,SGD191337,8,3,1,54:43.9,
810,SGD199902,8,6,1,04:02.6,
811,BDD007029,65,0,1,05:44.2,
812,BDD005726,65,0,1,06:19.8,
813,SGD202010,8,11,1,13:18.4,
814,SGD235749,8,2,1,17:03.5,
815,SGD226149,8,6,1,22:42.7,
816,SGD233522,8,6,1,22:44.2,
817,SGD191539,8,5,1,23:48.9,
818,SGD233196,8,9,1,25:47.8,
819,BDD004991,65,0,1,27:21.3,
820,DND004952,61,0,1,37:46.5,
821,SGD226674,8,2,1,45:48.3,
822,BDD005738,65,0,1,46:55.3,
823,BDD005934,65,0,1,54:46.7,
824,BDD005807,65,0,1,56:03.4,
825,SGD197600,8,11,1,58:25.4,
826,SGD236020,8,4,1,01:35.8,
827,SGD237606,8,6,1,04:19.8,
828,SGD226202,8,5,1,08:13.9,
829,HND171126,4,1,1,10:40.3,
830,HNFD01367,4,5,1,15:00.5,
831,SGD226164,8,4,1,3/1/2009 18:22,
832,HND196169,4,1,1,32:19.6,
833,SGD191283,8,5,1,35:08.4,
834,HNFD01282,4,1,1,44:12.3,
835,HDD000538,320,0,1,48:17.2,
836,SGD194688,8,8,1,52:19.3,
837,SGD196401,8,3,1,54:01.7,
838,HND162987,4,7,1,54:34.4,
839,BDD005868,65,0,1,55:45.4,
840,VTD001919,64,0,1,56:07.7,
841,SGD231121,8,6,1,58:32.3,
842,SGD228210,8,4,1,10:43.1,
843,SGD202979,8,6,1,12:32.2,
844,SGD207188,8,11,1,17:59.3,
845,BDFD00384,65,0,1,20:31.2,
846,SGD240286,8,11,1,30:44.1,
847,DND004397,61,0,1,31:08.1,
848,SGD188578,8,6,1,32:36.3,
849,SGD235055,8,2,1,32:59.2,
850,BDD003357,65,0,1,3/1/2009 19:33,
851,SGD224786,8,4,1,34:49.2,
852,BDD003317,65,0,1,35:03.7,
853,SGD155893,8,6,1,35:48.5,
854,DND004954,61,0,1,37:40.8,
855,SGD238964,8,2,1,39:36.6,
856,HND198285,4,5,1,39:39.7,
857,SGD204467,8,2,1,41:18.4,
858,BDD004551,65,0,1,42:49.8,
859,SGD189509,8,4,1,46:02.6,
860,DND004863,61,0,1,46:55.2,
861,SGD226104,8,4,1,51:13.2,
862,BDD003358,65,0,1,53:59.4,
863,SGD235262,8,5,1,03:06.4,
864,SGD193417,8,5,1,08:14.9,
865,SGD219867,8,2,1,10:44.3,
866,DND003854,61,0,1,15:17.9,
867,DND003095,61,0,1,17:17.9,
868,SGD196401,8,3,1,20:13.9,
869,HND175245,4,1,1,23:01.6,
870,SGD238695,8,6,1,23:06.4,
871,SGD206726,8,5,1,25:35.2,
872,BDD006569,65,0,1,27:30.4,
873,SGD222312,8,9,1,29:07.4,
874,SGD237949,8,3,1,35:22.3,
875,VTD002314,64,0,1,38:57.8,
876,DND006272,61,0,1,40:37.1,
877,SGD239013,8,4,1,41:37.3,
878,SGD194342,8,4,1,48:30.3,
879,HPD004433,31,0,1,52:54.1,
880,SGD130030,8,8,1,00:25.0,
881,SGD190178,8,3,1,02:26.0,
882,HND074140,4,10,1,02:29.7,
883,SGD191213,8,3,1,03:55.9,
884,SGD223443,8,3,1,06:45.4,
885,BDD007147,65,0,1,06:52.4,
886,SGD234173,8,4,1,09:05.9,
887,BDD004479,65,0,1,09:12.1,
888,SGD201615,8,6,1,17:01.7,
889,BDD004879,65,0,1,25:20.9,
890,SGD218818,8,5,1,28:55.7,
891,SGD235196,8,4,1,31:44.0,
892,SGD221009,8,4,1,32:47.6,
893,SGD137405,8,8,1,33:16.0,
894,BDD006631,65,0,1,33:19.0,
895,HND176928,4,2,1,39:23.9,
896,BDD006210,65,0,1,40:40.4,
897,SGD190853,8,11,1,41:04.5,
898,SGD198709,8,5,1,45:46.1,
899,DND004680,61,0,1,45:56.5,
900,BDD004571,65,0,1,46:55.2,
901,SGD109417,8,11,1,50:42.7,
902,SGD236316,8,3,1,52:01.3,
903,HDFD00159,320,0,1,53:54.8,
904,SGD206265,8,8,1,01:07.2,
905,SGD191578,8,6,1,06:40.8,
906,SGD229501,8,2,1,08:20.8,
907,SGD229001,8,3,1,14:00.2,
908,SGD173463,8,6,1,16:18.8,
909,SGD232553,8,5,1,17:10.2,
910,SGFD05547,8,5,1,21:40.0,
911,SGD112153,8,8,1,28:57.7,
912,DND004443,61,0,1,31:03.2,
913,SGD210034,8,4,1,35:29.9,
914,SGD192720,8,3,1,36:32.4,
915,SGD187631,8,4,1,47:17.3,
916,SGD194233,8,2,1,48:14.2,
917,SGD187962,8,6,1,49:52.6,
918,BDD001893,65,0,1,53:46.6,
919,SGD228531,8,6,1,01:58.2,
920,SGD220465,8,9,1,03:50.8,
921,SGD234715,8,6,1,06:23.7,
922,SGD203245,8,3,1,08:30.8,
923,DND004924,61,0,1,11:32.5,
924,HND182264,4,8,1,19:29.7,
925,SGD237291,8,2,1,43:48.5,
926,HND166195,4,1,1,04:41.2,
927,SGD083979,8,9,1,04:45.4,
928,SGD230020,8,6,1,07:36.1,
929,SGD236517,8,5,1,12:35.8,
930,HND138632,4,5,1,30:38.7,
931,SGD210601,8,8,1,32:41.7,
932,SGD230326,8,8,1,48:45.7,
933,SGD231875,8,8,1,55:50.1,
934,SGD194537,8,3,1,09:38.2,
935,SGD234311,8,6,1,26:28.1,
936,SGD234536,8,2,1,08:48.6,
937,SGD213510,8,6,1,27:54.4,
938,SGD229065,8,3,1,44:48.3,
939,BDD004669,65,0,1,47:25.6,
940,HND136682,4,5,1,32:25.6,
941,SGD194909,8,2,1,57:24.7,
942,SGD233107,8,3,1,30:38.5,
943,SGD235341,8,11,1,40:33.7,
944,SGD189571,8,5,1,49:03.4,
945,BDD007231,65,0,1,56:11.8,
946,SGD191909,8,6,1,09:02.2,
947,BDD007240,65,0,1,09:26.2,
948,SGD240639,8,3,1,34:16.0,
949,SGD227173,8,6,1,44:10.0,
950,BDD005784,65,0,1,45:45.5,
951,SGD229884,8,8,1,51:31.0,
952,HDD000625,320,0,1,54:12.8,
953,DND004368,61,0,1,55:00.2,
954,SGD234758,8,6,1,55:54.0,
955,BDD006046,65,0,1,58:20.4,
956,HND141432,4,10,1,10:48.1,
957,SGD195706,8,3,1,13:25.6,
958,BDD006479,65,0,1,17:50.4,
959,DND004194,61,0,1,18:25.4,
960,SGD236594,8,6,1,23:06.3,
961,SGD211484,8,3,1,24:01.3,
962,HNFD01310,4,13,1,31:59.7,
963,DND004340,61,0,1,48:11.5,
964,SGD234375,8,6,1,02:17.7,
965,BDD006910,65,0,1,05:48.6,
966,VTD000500,64,0,1,09:19.6,
967,SGD206342,8,6,1,24:39.1,
968,DND003764,61,0,1,33:11.3,
969,SGD205482,8,9,1,51:43.3,
970,SGD240628,8,3,1,18:36.2,
971,SGD204730,8,4,1,27:07.0,
972,BDD005040,65,0,1,33:08.9,
973,SGD240470,8,8,1,40:54.6,
974,HND174286,4,5,1,06:28.2,
975,BDD006121,65,0,1,09:02.2,
976,BDD005783,65,0,1,41:38.2,
977,SGD204822,8,6,1,01:40.5,
978,HND172954,4,4,1,19:32.2,
979,SGD236503,8,3,1,26:06.5,
980,SGD201698,8,4,1,45:55.5,
981,HND198052,4,5,1,00:15.0,
982,SGD208288,8,6,1,24:59.5,
983,SGD205971,8,3,1,20:00.8,
984,DND004419,61,0,1,47:24.9,
985,BDD005148,65,0,1,52:15.0,
986,SGD193366,8,3,1,14:53.7,
987,SGD203748,8,3,1,28:35.4,
988,HPD001628,31,0,1,33:29.0,
989,BDD005338,65,0,1,40:20.9,
990,SGD190028,8,9,1,41:08.4,
991,SGD231164,8,2,1,48:05.7,
992,SGD222297,8,4,1,26:44.0,
993,HND177056,4,13,1,08:49.7,
994,DND004153,61,0,1,24:42.9,
995,SGD187361,8,5,1,20:54.8,
996,BDD004887,65,0,1,02:49.4,
997,BDD005896,65,0,1,3/3/2009 9:11,
998,HND158722,4,2,1,11:34.8,
999,BDD004159,65,0,1,19:07.6,
1000,SGD235271,8,4,1,07:22.2,
1001,SGD223790,8,8,1,19:05.6,
1002,SGD241766,8,11,1,29:19.4,
1003,SGD096566,8,6,1,42:11.6,
1004,HNFD00786,4,1,1,15:29.7,
1005,SGD234926,8,4,1,36:02.1,
1006,DND004017,61,0,1,38:21.9,
1007,SGD226626,8,4,1,44:59.5,
1008,SGD080808,8,6,1,51:02.2,
1009,SGD226276,8,5,1,12:09.6,
1010,SGD231858,8,5,1,15:37.4,
1011,SGD195747,8,10,1,41:35.1,
1012,SGD235135,8,6,1,42:41.9,
1013,DND006751,61,0,1,44:04.4,
1014,SGD192010,8,5,1,09:09.0,
1015,SGD143751,8,2,1,34:55.8,
1016,DND006841,61,0,1,57:59.3,
1017,SGD191456,8,6,1,23:06.1,
1018,HND185069,4,7,1,09:04.4,
1019,SGD192266,8,2,1,17:54.1,
1020,HND194275,4,5,1,41:00.3,
1021,SGD230052,8,4,1,00:00.8,
1022,SGD222780,8,2,1,42:43.9,
1023,SGD192884,8,3,1,43:00.3,
1024,SGD195264,8,3,1,59:44.9,
1025,SGD189109,8,2,1,30:56.7,
1026,BDD005770,65,0,1,43:03.2,
1027,SGD215515,8,3,1,48:30.6,
1028,HNFD01236,4,5,1,46:27.9,
1029,SGD228190,8,11,1,10:53.4,
1030,DND000953,61,0,1,27:40.2,
1031,BDD003012,65,0,1,39:05.2,
1032,SGD202071,8,3,1,16:36.9,
1033,SGD189025,8,4,1,50:10.5,
1034,HND189085,4,1,1,31:29.8,
1035,SGD229238,8,6,1,49:15.5,
1036,DND004394,61,0,1,03:04.3,
1037,BDD007268,65,0,1,01:03.4,
1038,BDD007235,65,0,1,41:14.1,
1039,SGD231611,8,2,1,49:18.9,
1040,HPD003309,31,0,1,25:20.3,
1041,SGD226918,8,6,1,39:24.7,
1042,BDD006394,65,0,1,25:12.7,
1043,SGD227135,8,4,1,35:17.3,
1044,VTD001478,64,0,1,52:28.0,
1045,SGD228840,8,11,1,48:46.0,
1046,VTD000422,64,0,1,07:19.9,
1047,HND195241,4,13,1,25:08.3,
1048,BDD006189,65,0,1,16:38.1,
1049,SGD226692,8,4,1,42:05.5,
1050,HPD000654,31,0,1,17:41.7,
1051,HND007535,4,2,1,24:16.2,
1052,SGD192912,8,9,1,30:22.3,
1053,SGD241487,8,1,1,35:09.6,
1054,SGD190957,8,6,1,10:58.3,
1055,SGD227930,8,3,1,27:59.0,
1056,SGD212286,8,1,1,40:21.0,
1057,SGD232759,8,5,1,14:19.8,
1058,SGD214481,8,9,1,07:00.8,
1059,HPD002665,31,0,1,01:08.7,
1060,BDD005626,65,0,1,39:15.5,
1061,VTD001565,64,0,1,32:11.9,
1062,HPD003463,31,0,1,45:20.9,
1063,SGD196465,8,3,1,06:22.0,
1064,DND006221,61,0,1,48:18.9,
1065,SGD229871,8,8,1,42:08.0,
1066,SGD189227,8,3,1,47:58.4,
1067,SGD208462,8,5,1,36:48.3,
1068,SGD191838,8,11,1,01:49.7,
1069,DND007093,61,0,1,14:41.0,
1070,SGD210175,8,5,1,08:10.8,
1071,SGD225159,8,4,1,03:15.3,
1072,SGD228813,8,3,1,59:12.3,
1073,SGD204402,8,2,1,05:04.8,
1074,SGD198135,8,11,1,57:19.9,
1075,SGD102158,8,6,1,09:58.2,
1076,SGD227176,8,4,1,17:28.4,
1077,SGD220209,8,3,1,13:36.5,
1078,SGD070604,8,3,1,56:47.6,
1079,HPFD00072,31,0,1,33:21.9,
1080,SGD231826,8,3,1,36:21.0,
1081,BDD006184,65,0,1,50:08.7,
1082,SGD236021,8,4,1,01:40.2,
1083,VTD002584,64,0,1,11:17.1,
1084,SGD240512,8,4,1,25:36.0,
1085,HND190127,4,11,1,55:52.6,
1086,SGD227230,8,4,1,15:31.2,
1087,SGD003137,8,8,1,45:36.1,
1088,SGD196983,8,5,1,36:15.4,
1089,DND004309,61,0,1,07:59.5,
1090,SGD235018,8,11,1,52:10.0,
1091,BDD004735,65,0,1,01:47.0,
1092,SGD201253,8,6,1,46:56.3,
1093,HND147933,4,7,1,38:31.6,
1094,SGD145818,8,4,1,24:54.8,
1095,SGD194052,8,2,1,47:04.4,
1096,SGD196620,8,8,1,22:41.4,
1097,VTD000260,64,0,1,35:45.6,
1098,SGD207882,8,6,1,37:06.1,
1099,HPD003424,31,0,1,06:37.9,
1100,SGD236018,8,4,1,19:44.4,
1101,HND195160,4,8,1,20:25.9,
1102,SGD235275,8,4,1,48:56.6,
1103,DND004326,61,0,1,31:09.1,
1104,HND160789,4,7,1,51:25.0,
1105,SGD192305,8,3,1,44:11.7,
1106,SGD201544,8,6,1,07:22.9,
1107,HNFD01350,4,4,1,46:29.6,
1108,SGD192912,8,9,1,46:25.9,
1109,SGD222398,8,6,1,53:10.0,
1110,SGD241514,8,4,1,31:01.1,
1111,SGD235243,8,5,1,37:45.2,
1112,SGD003505,8,6,1,15:37.5,
1113,SGD222673,8,3,1,27:29.1,
1114,BDD002791,65,0,1,07:57.5,
1115,SGD242745,8,8,1,30:39.5,
1116,SGD189254,8,5,1,18:05.3,
1117,SGD237183,8,3,1,26:02.2,
1118,SGD241814,8,5,1,56:57.3,
1119,DND006585,61,0,1,34:20.0,
1120,BDD002791,65,0,1,44:41.9,
1121,SGD239024,8,2,1,59:31.0,
1122,SGD232087,8,3,1,35:11.7,
1123,SGD062594,8,3,1,14:12.0,
1124,HND198139,4,5,1,56:33.5,
1125,VTD002730,64,0,1,08:54.5,
1126,VTD001790,64,0,1,41:38.8,
1127,HND138513,4,3,1,49:38.9,
1128,SGD111829,8,3,1,59:25.8,
1129,SGD233712,8,3,1,14:34.0,
1130,SGD241422,8,8,1,48:07.2,
1131,SGD227114,8,3,1,09:27.1,
1132,HND034445,4,10,1,56:42.2,
1133,BDD007400,65,0,1,40:23.4,
1134,SGD243332,8,8,1,56:43.2,
1135,HND158871,4,7,1,26:28.6,
1136,CTD000064,71,0,1,40:43.2,
1137,BDD007345,65,0,1,14:49.3,
1138,HND199035,4,1,1,28:32.2,
1139,SGD158616,8,3,1,31:34.5,
1140,SGD242279,8,4,1,04:16.2,
1141,SGD219603,8,6,1,24:55.8,
1142,SGD233924,8,8,1,37:34.9,
1143,BDD006464,65,0,1,47:00.2,
1144,SGD232623,8,3,1,21:59.7,
1145,CTD000134,71,0,1,08:14.2,
1146,HND113435,4,3,1,16:38.6,
1147,SGD191998,8,3,1,52:56.5,
1148,BDD007387,65,0,1,00:55.5,
1149,SGD243432,8,6,1,41:49.3,
1150,HND198118,4,5,1,04:10.3,
1151,HNFD01410,4,3,1,59:19.1,
1152,SGD171441,8,2,1,00:01.0,
1153,BDD007412,65,0,1,48:36.0,
1154,HND171053,4,5,1,25:09.3,
1155,SGD220086,8,1,1,12:08.5,
1156,SGD229966,8,3,1,52:02.5,
1157,BDD007468,65,0,1,30:34.5,
1158,SGD170646,8,6,1,34:17.7,
1159,HND201089,4,13,1,43:52.2,
1160,BDD006480,65,0,1,11:17.7,
1161,CTD000076,71,0,1,18:51.9,
1162,SGD065216,8,3,1,24:33.8,
1163,HND203014,4,1,1,33:43.3,
1164,BDD007456,65,0,1,17:26.9,
1165,SGD244324,8,3,1,46:42.5,
1166,HND135657,4,5,1,25:14.4,
1167,SGD244213,8,1,1,04:25.4,
1168,SGD244811,8,4,1,03:21.9,
1169,DND007418,61,0,1,27:21.0,
1170,DND007431,61,0,1,11:50.8,
1171,BDD007500,65,0,1,49:33.2,
1172,DND004708,61,0,1,31:02.7,
1173,SGD244519,8,6,1,10:04.1,
1174,BDD007242,65,0,1,55:36.9,
1175,SGD222681,8,5,1,58:56.6,
1176,SGD209965,8,5,1,42:34.7,
1177,SGD197826,8,6,1,21:06.3,
1178,BDD007495,65,0,1,34:59.7,
1179,SGD227723,8,10,1,16:01.7,
1180,BDD007394,65,0,1,09:06.1,
1181,SGD234511,8,4,1,27:41.4,
1182,HND196062,4,1,1,52:25.7,
1183,DND004343,61,0,1,36:16.8,
1184,BDD007510,65,0,1,12:06.2,
1185,HPD006509,31,0,1,37:00.7,
1186,SGD221604,8,6,1,11:30.5,
1187,SGD234445,8,3,1,45:42.8,
1188,SGD243395,8,5,1,12:34.9,
1189,SGD171441,8,2,1,27:37.3,
1190,SGD240436,8,8,1,33:14.0,
1191,SGD212180,8,6,1,25:10.1,
1192,BDD007553,65,0,1,49:31.9,
1193,HND203112,4,4,1,51:22.2,
1194,SGD223223,8,5,1,48:36.9,
1195,HND178962,4,2,1,49:50.4,
1196,BDD004618,65,0,1,51:00.8,
1197,BDD004872,65,0,1,33:00.2,
1198,SGD231745,8,9,1,41:35.1,
1199,SGD241688,8,6,1,00:37.4,
1200,SGD223223,8,5,1,28:20.6,
1201,SGD245215,8,3,1,59:04.5,
1202,SGD190965,8,3,1,34:26.8,
1203,SGD170065,8,10,1,51:27.1,
1204,SGD246098,8,5,1,43:27.0,
1205,SGD057615,8,5,1,45:31.2,
1206,BDD004858,65,0,1,59:55.4,
1207,SGD204470,8,9,1,44:32.1,
1208,HND067902,4,3,1,40:32.9,
1209,CTD000114,71,0,1,55:34.6,
1210,SGD144677,8,5,1,20:24.3,
1211,SGD170229,8,3,1,32:59.9,
1212,DND001827,61,0,1,39:09.6,
1213,SGD214865,8,11,1,18:09.2,
1214,BDD004411,65,0,1,30:39.6,
1215,SGD148218,8,4,1,34:55.7,
1216,BDD004165,65,0,1,49:04.0,
1217,SGD035553,8,6,1,49:26.0,
1218,BDD003828,65,0,1,52:23.9,
1219,BDD003841,65,0,1,55:31.3,
1220,BDD003839,65,0,1,04:31.4,
1221,BDD001474,65,0,1,11:15.9,
1222,BDD004468,65,0,1,12:01.8,
1223,SGD085007,8,2,1,23:17.6,
1224,DND002302,61,0,1,37:01.5,
1225,BDD004138,65,0,1,40:21.3,
1226,BDD001920,65,0,1,43:19.5,
1227,SGD186135,8,3,1,43:48.0,
1228,BDD003991,65,0,1,48:19.7,
1229,SGD210795,8,4,1,50:53.7,
1230,SGD214956,8,4,1,53:44.1,
1231,SGD168757,8,3,1,54:15.8,
1232,BDD001879,65,0,1,54:35.2,
1233,SGD208461,8,6,1,01:07.8,
1234,BDD004221,65,0,1,02:12.6,
1235,SGD153351,8,3,1,05:17.4,
1236,BDD004285,65,0,1,05:56.8,
1237,BDD005572,65,0,1,18:59.4,
1238,SGD179151,8,3,1,19:49.7,
1239,DND004064,61,0,1,24:35.8,
1240,DND001360,61,0,1,25:23.1,
1241,HND140561,4,10,1,31:18.7,
1242,SGD161983,8,8,1,34:19.3,
1243,BDD002355,65,0,1,37:38.7,
1244,DND004603,61,0,1,39:19.2,
1245,HND143692,4,5,1,44:26.8,
1246,BDD003901,65,0,1,45:34.5,
1247,SGD076396,8,3,1,46:10.5,
1248,HNFD01629,4,5,1,47:11.6,
1249,DND006095,61,0,1,58:44.9,
1250,BDD002644,65,0,1,07:08.8,
1251,DND001402,61,0,1,13:08.3,
1252,DND005053,61,0,1,14:07.5,
1253,SGD227213,8,4,1,16:16.5,
1254,HND064181,4,3,1,19:18.8,
1255,BDD005317,65,0,1,20:50.3,
1256,SGD216128,8,9,1,22:30.4,
1257,HND145700,4,5,1,22:37.8,
1258,BDD002277,65,0,1,23:40.4,
1259,SGD215708,8,8,1,24:33.7,
1260,SGD140356,8,5,1,25:17.2,
1261,BDD004414,65,0,1,28:33.3,
1262,VTD001034,64,0,1,36:47.5,
1263,SGD074927,8,3,1,38:08.2,
1264,BDD001833,65,0,1,42:28.6,
1265,DND004377,61,0,1,44:15.4,
1266,BDD000757,65,0,1,44:37.8,
1267,SGD203277,8,6,1,06:40.9,
1268,SGD207378,8,4,1,10:52.6,
1269,SGD181952,8,3,1,15:10.8,
1270,SGD149103,8,1,1,19:55.8,
1271,BDD002737,65,0,1,29:44.6,
1272,HND180090,4,5,1,35:23.6,
1273,DND000626,61,0,1,37:02.5,
1274,BDD000053,65,0,1,37:55.1,
1275,DND001841,61,0,1,38:52.6,
1276,HND082317,4,3,1,41:39.9,
1277,BDD000986,65,0,1,42:47.2,
1278,SGD241878,8,6,1,46:15.3,
1279,HND108818,4,2,1,05:13.4,
1280,BDD005241,65,0,1,07:21.8,
1281,SGD086889,8,9,1,08:55.2,
1282,HND050677,4,1,1,14:38.1,
1283,BDD002803,65,0,1,14:52.0,
1284,DND005313,61,0,1,15:54.0,
1285,SGD103126,8,6,1,18:14.1,
1286,HND159039,4,13,1,23:06.0,
1287,BDD005523,65,0,1,25:57.6,
1288,BDD005659,65,0,1,30:46.2,
1289,BDD005893,65,0,1,31:35.7,
1290,DND006115,61,0,1,32:02.7,
1291,HND086204,4,2,1,33:56.4,
1292,SGD215162,8,4,1,37:34.7,
1293,BDD003189,65,0,1,42:01.1,
1294,HND122063,4,1,1,48:11.6,
1295,BDD005322,65,0,1,50:52.2,
1296,HPD002937,31,0,1,50:58.7,
1297,BDD002160,65,0,1,53:43.4,
1298,BDD004071,65,0,1,54:50.8,
1299,VTD001554,64,0,1,57:05.0,
1300,HND111453,4,1,1,57:14.3,
1301,SGD212763,8,5,1,00:55.6,
1302,SGD076136,8,2,1,05:59.0,
1303,BDD004291,65,0,1,06:26.1,
1304,BDD000510,65,0,1,07:37.8,
1305,HND153898,4,2,1,08:03.2,
1306,SGD142638,8,3,1,08:32.1,
1307,DND002540,61,0,1,12:57.0,
1308,BDD002867,65,0,1,15:03.2,
1309,HND163848,4,13,1,15:58.5,
1310,HND087855,4,1,1,18:36.5,
1311,BDD003799,65,0,1,19:44.3,
1312,BDD005261,65,0,1,20:05.6,
1313,SGD210097,8,4,1,20:32.6,
1314,SGD077778,8,5,1,24:41.2,
1315,HND139940,4,2,1,27:59.1,
1316,SGD224900,8,3,1,37:25.5,
1317,SGD094335,8,9,1,37:30.1,
1318,BDD003846,65,0,1,39:22.0,
1319,DND002455,61,0,1,42:49.4,
1320,SGD214921,8,3,1,47:12.9,
1321,BDD003982,65,0,1,47:16.8,
1322,BDD005357,65,0,1,49:21.7,
1323,HND110989,4,7,1,52:13.7,
1324,BDD003879,65,0,1,54:18.1,
1325,BDD002083,65,0,1,55:06.3,
1326,DND005492,61,0,1,55:25.5,
1327,HND145351,4,10,1,56:23.0,
1328,DND002513,61,0,1,01:47.0,
1329,DND005856,61,0,1,02:58.1,
1330,HND076338,4,1,1,04:00.5,
1331,BDD003136,65,0,1,04:24.4,
1332,VTD000791,64,0,1,04:25.8,
1333,SGD220871,8,8,1,06:50.1,
1334,BDD000077,65,0,1,12:43.1,
